library_book_id,library_id,book_id,quantity,available_quantity
5170,8,669,1,1
5171,8,706,1,0
5172,8,622,1,1
5173,8,480,5,2
5174,8,971,2,2
5175,8,530,1,0
5176,8,328,4,0
5177,8,126,1,0
5178,8,425,3,0
5179,8,468,3,1
5180,8,949,2,1
5181,8,997,4,4
5182,8,925,1,1
5183,8,418,2,2
5184,8,156,5,4
5185,8,281,5,0
5186,8,711,3,2
5187,8,61,2,2
5188,8,355,2,0
5189,8,614,5,5
5190,8,282,2,1
5191,8,955,4,1
5192,8,502,3,3
5193,8,951,3,0
5194,8,882,3,1
5195,8,50,2,1
5196,8,87,5,2
5197,8,221,1,1
5198,8,383,3,1
5199,8,186,1,1
5200,8,257,1,0
5201,8,904,5,0
5202,8,318,2,2
5203,8,878,2,2
5204,8,42,5,2
5205,8,736,1,1
5206,8,267,4,1
5207,8,306,4,1
5208,8,279,2,0
5209,8,928,4,3
5210,8,636,1,1
5211,8,370,5,1
5212,8,17,1,0
5213,8,876,2,2
5214,8,18,1,1
5215,8,625,2,0
5216,8,970,5,0
5217,8,353,3,2
5218,8,162,2,2
5219,8,245,3,3
5220,8,564,3,2
5221,8,602,2,2
5222,8,244,4,3
5223,8,157,2,1
5224,8,889,3,2
5225,8,22,5,2
5226,8,2,2,1
5227,8,676,5,1
5228,8,863,5,0
5229,8,10,3,2
5230,8,521,3,3
5231,8,716,3,3
5232,8,259,5,2
5233,8,922,5,2
5234,8,412,4,2
5235,8,913,4,0
5236,8,48,4,1
5237,8,209,4,4
5238,8,673,3,2
5239,8,983,5,1
5240,8,895,2,0
5241,8,827,1,1
5242,8,130,2,0
5243,8,759,5,3
5244,8,547,4,1
5245,8,605,2,1
5246,8,875,3,0
5247,8,238,3,0
5248,8,8,2,2
5249,8,566,2,2
5250,8,167,5,0
5251,8,987,2,2
5252,8,872,5,5
5253,8,323,1,0
5254,8,297,5,2
5255,8,447,5,2
5256,8,145,4,0
5257,8,776,4,0
5258,8,592,4,0
5259,8,406,5,0
5260,8,777,1,0
5261,8,263,2,1
5262,8,237,1,0
5263,8,746,2,2
5264,8,931,5,4
5265,8,924,2,2
5266,8,489,4,2
5267,8,503,3,1
5268,8,435,1,0
5269,8,805,4,0
5270,8,68,4,3
5271,8,230,4,0
5272,8,15,1,1
5273,8,874,3,3
5274,8,655,1,0
5275,8,812,3,1
5276,8,803,4,0
5277,8,907,1,1
5278,8,195,1,1
5279,8,341,3,3
5280,8,300,4,4
5281,8,294,4,0
5282,8,975,5,1
5283,8,510,1,1
5284,8,498,3,0
5285,8,254,1,0
5286,8,912,5,0
5287,8,745,4,2
5288,8,188,2,1
5289,8,206,4,1
5290,8,621,2,0
5291,8,346,3,3
5292,8,224,3,1
5293,8,305,3,0
5294,8,567,4,4
5295,8,326,5,4
5296,8,505,3,1
5297,8,39,5,4
5298,8,529,3,0
5299,8,729,5,2
5300,8,96,5,1
5301,8,325,4,4
5302,8,408,5,0
5303,8,554,1,0
5304,8,880,1,0
5305,8,932,1,0
5306,8,322,4,4
5307,8,485,3,2
5308,8,512,2,0
5309,8,280,2,0
5310,8,804,4,4
5311,8,455,1,1
5312,8,100,2,1
5313,8,670,2,0
5314,8,496,5,0
5315,8,815,5,1
5316,8,604,2,0
5317,8,128,1,1
5318,8,923,5,3
5319,8,672,3,2
5320,8,780,5,4
5321,8,933,3,2
5322,8,462,4,3
5323,8,939,5,2
5324,8,213,5,0
5325,8,961,2,2
5326,8,915,1,1
5327,8,809,2,2
5328,8,253,1,1
5329,8,13,2,2
5330,8,93,2,0
5331,8,619,5,4
5332,8,884,2,0
5333,8,347,4,0
5334,8,469,2,0
5335,8,374,2,0
5336,8,647,5,4
5337,8,956,2,0
5338,8,888,1,0
5339,8,193,5,2
5340,8,723,2,0
5341,8,427,2,2
5342,8,992,2,2
5343,8,251,2,1
5344,8,98,4,2
5345,8,552,3,3
5346,8,458,1,0
5347,8,671,4,3
5348,8,385,5,3
5349,8,562,4,3
5350,8,898,4,2
5351,8,309,5,2
5352,8,314,2,2
5353,8,444,2,1
5354,8,330,5,3
5355,8,885,2,1
5356,8,166,1,1
5357,8,421,5,1
5358,8,734,5,3
5359,8,615,3,1
5360,8,256,4,2
5361,8,618,1,1
5362,8,12,4,1
5363,8,277,1,1
5364,8,215,5,2
5365,8,822,5,2
5366,8,609,1,0
5367,8,24,1,0
5368,8,111,2,0
5369,8,45,1,0
5370,8,37,3,1
5371,8,747,1,0
5372,8,963,3,2
5373,8,781,1,1
5374,8,28,2,0
5375,8,752,2,0
5376,8,212,2,2
5377,8,583,1,0
5378,8,703,4,4
5379,8,140,5,1
5380,8,638,1,1
5381,8,62,2,1
5382,8,356,4,4
5383,8,289,4,1
5384,8,240,4,2
5385,8,649,4,1
5386,8,864,1,1
5387,8,49,1,0
5388,8,108,3,0
5389,8,115,4,4
5390,8,32,5,5
5391,8,296,3,1
5392,8,218,5,4
5393,8,557,5,0
5394,8,80,2,1
5395,8,600,1,1
5396,8,122,4,0
5397,8,700,4,3
5398,8,553,1,1
5399,8,56,1,0
5400,8,361,3,1
5401,8,886,3,0
5402,8,771,3,0
5403,8,359,2,1
5404,8,590,2,1
5405,8,675,2,2
5406,8,896,4,0
5407,8,419,5,5
5408,8,448,1,1
5409,8,335,1,1
5410,8,384,5,1
5411,8,266,2,1
5412,8,764,3,0
5413,8,730,2,2
5414,8,762,5,0
5415,8,560,5,5
5416,8,43,2,1
5417,8,715,2,2
5418,8,908,1,1
5419,8,475,3,1
5420,8,935,2,2
5421,8,663,3,2
5422,8,86,2,0
5423,8,921,2,1
5424,8,219,3,0
5425,8,148,1,0
5426,8,72,4,0
5427,8,685,2,0
5428,8,679,3,1
5429,8,697,5,3
5430,8,399,3,1
5431,8,569,1,1
5432,8,942,1,1
5433,8,849,4,1
5434,8,664,4,3
5435,8,713,5,2
5436,8,674,1,1
5437,8,524,2,1
5438,8,944,1,0
5439,8,838,4,2
5440,8,906,1,0
5441,8,768,4,1
5442,8,749,5,4
5443,8,542,1,1
5444,8,99,4,1
5445,8,996,2,1
5446,8,248,4,3
5447,8,175,2,1
5448,8,461,3,3
5449,8,312,1,0
5450,8,144,3,1
5451,8,613,4,4
5452,8,821,2,2
5453,8,484,4,0
5454,8,519,5,3
5455,8,173,5,5
5456,8,917,3,3
5457,8,591,1,0
5458,8,33,5,2
5459,8,365,5,1
5460,8,102,3,3
5461,8,531,3,1
5462,8,680,1,0
5463,8,720,3,2
5464,8,9,2,2
5465,8,258,2,1
5466,8,225,5,4
5467,8,751,2,1
5468,8,845,4,4
5469,8,405,3,3
5470,8,620,5,2
5471,8,288,1,0
5472,8,533,4,4
5473,8,681,4,4
5474,8,910,1,0
5475,8,662,3,1
5476,8,112,5,5
5477,8,758,1,0
5478,8,327,5,0
5479,8,270,5,4
5480,8,120,3,1
5481,8,397,1,1
5482,8,119,4,2
5483,8,801,4,1
5484,8,168,3,2
5485,8,352,1,0
5486,8,191,4,4
5487,8,690,5,1
5488,8,142,2,0
5489,8,506,1,0
5490,8,364,2,0
5491,8,261,4,0
5492,8,316,1,1
5493,8,806,5,2
5494,8,852,3,1
5495,8,522,5,1
5496,8,146,1,0
5497,8,941,3,3
5498,8,993,2,2
5499,8,548,4,3
5500,8,565,3,3
5501,8,76,2,2
5502,8,824,4,4
5503,8,699,3,2
5504,8,667,3,3
5505,8,831,3,2
5506,8,5,5,0
5507,8,189,5,1
5508,8,695,5,5
5509,8,631,4,0
5510,8,726,3,2
5511,8,401,5,1
5512,8,509,2,0
5513,8,937,2,0
5514,8,737,2,1
5515,8,354,2,0
5516,8,198,3,1
5517,8,79,4,1
5518,8,981,4,0
5519,8,857,5,4
5520,8,582,2,1
5521,8,235,4,4
5522,8,155,2,2
5523,8,456,2,0
5524,8,979,5,4
5525,8,125,5,2
5526,8,995,3,0
5527,8,847,3,3
5528,8,543,2,1
5529,8,170,1,1
5530,8,698,4,1
5531,8,118,5,0
5532,8,482,4,0
5533,8,962,4,3
5534,8,340,3,3
5535,8,411,1,1
5536,8,728,3,2
5537,8,820,1,0
5538,8,467,4,2
5539,8,584,2,2
5540,8,988,3,0
5541,8,409,5,1
5542,8,441,3,2
5543,8,64,1,1
5544,8,532,3,1
5545,8,902,4,3
5546,8,116,3,3
5547,8,472,1,1
5548,8,423,4,0
5549,8,515,3,2
5550,8,407,5,3
5551,8,575,2,2
5552,8,572,1,0
5553,8,434,1,0
5554,8,859,3,2
5555,8,493,3,2
5556,8,911,2,2
5557,8,977,4,2
5558,8,850,3,0
5559,8,336,3,3
5560,8,413,2,2
5561,8,966,5,0
5562,8,265,4,3
5563,8,194,3,2
5564,8,302,5,5
5565,8,687,2,0
5566,8,290,1,0
5567,8,883,2,2
5568,8,320,1,1
5569,8,634,2,1
5570,8,952,5,0
5571,8,840,4,0
5572,8,994,2,2
5573,8,965,5,4
5574,8,537,1,1
5575,8,894,1,0
5576,8,398,2,1
5577,8,345,5,3
5578,8,106,1,0
5579,8,786,3,0
5580,8,417,3,0
5581,8,539,3,0
5582,8,438,2,0
5583,8,644,5,1
5584,8,431,2,0
5585,8,504,3,3
5586,8,117,2,0
5587,8,946,3,1
5588,9,473,2,2
5589,9,847,5,3
5590,9,780,3,0
5591,9,249,1,0
5592,9,324,5,1
5593,9,190,4,3
5594,9,322,3,2
5595,9,222,4,1
5596,9,377,2,0
5597,9,699,1,1
5598,9,47,2,1
5599,9,414,2,0
5600,9,799,5,4
5601,9,132,3,3
5602,9,435,2,2
5603,9,8,1,0
5604,9,633,3,0
5605,9,203,2,2
5606,9,334,3,2
5607,9,401,5,3
5608,9,44,1,0
5609,9,761,1,1
5610,9,513,4,4
5611,9,540,3,0
5612,9,833,5,4
5613,9,509,4,2
5614,9,182,1,1
5615,9,999,3,1
5616,9,370,3,0
5617,9,642,4,0
5618,9,703,1,0
5619,9,722,1,1
5620,9,814,1,0
5621,9,558,5,0
5622,9,302,4,1
5623,9,690,3,3
5624,9,108,2,0
5625,9,445,4,2
5626,9,454,3,3
5627,9,931,5,2
5628,9,371,5,1
5629,9,151,3,0
5630,9,815,4,3
5631,9,68,5,1
5632,9,100,4,3
5633,9,231,3,1
5634,9,516,5,3
5635,9,104,3,1
5636,9,728,1,0
5637,9,896,2,1
5638,9,739,2,0
5639,9,455,2,1
5640,9,115,5,2
5641,9,720,4,2
5642,9,34,5,3
5643,9,398,5,1
5644,9,934,4,4
5645,9,426,2,1
5646,9,617,4,3
5647,9,679,4,0
5648,9,756,3,1
5649,9,960,1,1
5650,9,260,5,0
5651,9,971,5,2
5652,9,91,4,0
5653,9,895,1,0
5654,9,555,2,0
5655,9,544,4,0
5656,9,643,4,4
5657,9,725,2,2
5658,9,430,4,0
5659,9,693,4,0
5660,9,461,3,0
5661,9,835,3,2
5662,9,802,2,2
5663,9,716,4,3
5664,9,296,4,2
5665,9,289,3,2
5666,9,228,1,0
5667,9,792,1,0
5668,9,467,4,1
5669,9,475,5,2
5670,9,577,3,2
5671,9,546,2,0
5672,9,432,3,3
5673,9,655,2,1
5674,9,800,5,2
5675,9,36,4,1
5676,9,189,3,2
5677,9,500,1,1
5678,9,397,3,2
5679,9,964,1,1
5680,9,530,1,1
5681,9,890,4,0
5682,9,680,4,2
5683,9,174,5,1
5684,9,341,4,0
5685,9,149,4,2
5686,9,7,3,0
5687,9,988,3,0
5688,9,244,5,1
5689,9,774,1,0
5690,9,569,2,0
5691,9,209,1,0
5692,9,264,5,5
5693,9,539,5,4
5694,9,120,1,1
5695,9,608,3,2
5696,9,219,3,1
5697,9,470,1,0
5698,9,185,3,1
5699,9,771,3,0
5700,9,906,4,3
5701,9,533,2,1
5702,9,669,4,3
5703,9,62,1,1
5704,9,333,3,3
5705,9,649,4,3
5706,9,944,1,0
5707,9,534,5,5
5708,9,704,4,3
5709,9,566,5,0
5710,9,990,5,0
5711,9,837,1,1
5712,9,831,4,0
5713,9,610,3,2
5714,9,123,4,4
5715,9,420,4,3
5716,9,578,2,1
5717,9,528,1,0
5718,9,767,3,3
5719,9,554,2,2
5720,9,442,3,1
5721,9,692,4,0
5722,9,284,5,5
5723,9,88,5,4
5724,9,641,5,1
5725,9,486,1,1
5726,9,376,5,4
5727,9,588,4,2
5728,9,353,4,3
5729,9,562,4,1
5730,9,144,4,1
5731,9,865,4,0
5732,9,921,5,2
5733,9,878,3,3
5734,9,547,2,0
5735,9,579,5,5
5736,9,375,2,0
5737,9,464,5,0
5738,9,526,2,1
5739,9,457,3,3
5740,9,764,4,1
5741,9,784,4,4
5742,9,118,4,2
5743,9,650,3,1
5744,9,75,3,3
5745,9,23,3,3
5746,9,97,5,3
5747,9,751,4,3
5748,9,948,4,0
5749,9,619,4,0
5750,9,171,5,4
5751,9,940,1,0
5752,9,350,5,4
5753,9,429,4,1
5754,9,822,5,0
5755,9,372,2,1
5756,9,917,1,1
5757,9,681,4,1
5758,9,446,2,0
5759,9,597,4,0
5760,9,736,2,1
5761,9,319,1,1
5762,9,147,4,4
5763,9,65,5,4
5764,9,557,5,4
5765,9,664,5,0
5766,9,315,5,2
5767,9,292,1,1
5768,9,388,3,0
5769,9,781,3,2
5770,9,595,3,0
5771,9,877,3,2
5772,9,757,2,0
5773,9,307,5,1
5774,9,905,5,5
5775,9,551,3,0
5776,9,205,3,1
5777,9,337,5,1
5778,9,730,5,5
5779,9,762,4,0
5780,9,142,1,0
5781,9,83,1,0
5782,9,9,4,3
5783,9,382,2,2
5784,9,684,4,2
5785,9,229,2,1
5786,9,291,3,0
5787,9,924,5,4
5788,9,511,3,1
5789,9,510,3,3
5790,9,497,1,1
5791,9,563,1,0
5792,9,415,3,3
5793,9,750,5,5
5794,9,565,2,2
5795,9,413,1,0
5796,9,384,3,1
5797,9,972,1,0
5798,9,950,3,3
5799,9,248,1,0
5800,9,813,1,1
5801,9,17,5,3
5802,9,794,4,0
5803,9,884,1,0
5804,9,288,4,4
5805,9,56,2,2
5806,9,810,5,2
5807,9,653,5,0
5808,9,654,4,3
5809,9,852,4,2
5810,9,15,4,4
5811,9,973,2,1
5812,9,367,3,1
5813,9,925,2,0
5814,9,976,5,3
5815,9,492,2,2
5816,9,495,3,2
5817,9,508,5,3
5818,9,156,4,4
5819,9,125,3,0
5820,9,351,5,3
5821,9,121,5,5
5822,9,522,3,0
5823,9,476,3,1
5824,9,129,4,3
5825,9,744,1,1
5826,9,882,5,5
5827,9,592,1,1
5828,9,923,5,2
5829,9,874,3,2
5830,9,768,3,3
5831,9,637,2,1
5832,9,850,5,1
5833,9,335,4,2
5834,9,469,5,3
5835,9,866,1,0
5836,9,586,2,0
5837,9,24,5,0
5838,9,459,5,1
5839,9,581,1,1
5840,9,875,2,2
5841,9,698,4,4
5842,9,760,1,1
5843,9,518,5,1
5844,9,49,3,1
5845,9,543,4,3
5846,9,87,1,0
5847,9,912,4,4
5848,9,458,5,5
5849,9,517,2,1
5850,9,188,4,2
5851,9,418,1,1
5852,9,386,4,0
5853,9,1,2,1
5854,9,520,5,3
5855,9,285,3,3
5856,9,106,2,0
5857,9,618,2,2
5858,9,787,5,2
5859,9,718,1,0
5860,9,400,3,2
5861,9,258,2,2
5862,9,870,2,2
5863,9,396,3,3
5864,9,281,2,1
5865,9,576,3,3
5866,9,808,2,1
5867,9,170,5,4
5868,9,273,4,0
5869,9,635,3,2
5870,9,328,3,3
5871,9,78,5,0
5872,9,113,3,0
5873,9,832,4,0
5874,9,712,1,0
5875,9,346,5,0
5876,9,283,2,2
5877,9,74,5,5
5878,9,601,4,0
5879,9,447,4,2
5880,9,255,4,3
5881,9,354,3,1
5882,9,64,4,2
5883,9,532,2,0
5884,9,670,5,0
5885,9,233,4,2
5886,9,81,2,1
5887,9,490,2,0
5888,9,894,4,4
5889,9,55,4,2
5890,9,984,3,0
5891,9,390,1,1
5892,9,683,4,2
5893,9,493,4,1
5894,9,701,5,2
5895,9,709,4,3
5896,9,385,4,4
5897,9,462,2,2
5898,9,263,3,3
5899,9,332,1,0
5900,9,871,3,0
5901,9,256,5,4
5902,9,789,4,4
5903,9,542,4,4
5904,9,186,2,2
5905,9,811,4,1
5906,9,154,1,0
5907,9,949,1,0
5908,9,14,5,3
5909,9,779,2,2
5910,9,893,3,3
5911,9,790,2,1
5912,9,86,1,1
5913,9,545,3,0
5914,9,904,2,1
5915,9,165,1,0
5916,9,259,3,0
5917,9,417,5,3
5918,9,970,5,1
5919,9,583,1,0
5920,9,929,4,4
5921,9,28,5,4
5922,9,915,5,1
5923,9,682,1,1
5924,9,910,4,0
5925,9,625,1,0
5926,9,759,5,4
5927,9,853,2,1
5928,9,622,5,1
5929,9,213,2,2
5930,9,208,5,2
5931,9,961,2,2
5932,9,926,5,2
5933,9,845,3,2
5934,9,277,1,1
5935,9,105,3,1
5936,9,804,3,2
5937,9,672,5,2
5938,9,223,3,1
5939,9,778,2,1
5940,9,141,2,1
5941,9,443,2,2
5942,9,199,2,0
5943,9,13,1,0
5944,9,19,1,0
5945,9,937,4,0
5946,9,323,3,0
5947,9,250,3,2
5948,9,297,1,0
5949,9,918,3,1
5950,9,1000,5,2
5951,9,40,4,2
5952,9,130,5,0
5953,9,982,2,1
5954,9,314,2,1
5955,9,254,4,1
5956,9,889,4,0
5957,9,126,3,3
5958,9,451,2,0
5959,9,996,4,2
5960,9,340,3,2
5961,9,891,3,1
5962,9,611,5,3
5963,9,301,5,4
5964,9,453,5,3
5965,9,734,2,1
5966,9,872,1,1
5967,9,763,5,4
5968,9,951,5,3
5969,9,465,3,2
5970,9,383,1,0
5971,9,661,2,0
5972,9,978,3,2
5973,9,723,4,1
5974,9,226,4,4
5975,9,863,5,3
5976,9,338,5,3
5977,9,206,1,0
5978,9,22,4,1
5979,9,176,4,3
5980,9,705,3,1
5981,9,45,3,1
5982,9,839,3,1
5983,9,269,3,0
5984,9,552,3,0
5985,9,32,2,0
5986,9,137,1,0
5987,9,938,3,1
5988,9,673,3,2
5989,9,374,2,2
5990,9,677,1,1
5991,9,220,2,2
5992,9,316,3,0
5993,9,84,1,1
5994,9,59,4,1
5995,9,51,1,0
5996,9,119,5,0
5997,9,777,3,3
5998,9,211,5,4
5999,9,908,3,0
6000,9,237,4,0
6001,9,603,4,4
6002,9,243,1,0
6003,9,482,4,0
6004,9,215,4,0
6005,9,423,4,4
6006,9,952,5,1
6007,9,20,4,2
6008,9,647,2,1
6009,9,570,3,2
6010,9,742,1,1
6011,9,73,4,4
6012,9,809,5,4
6013,9,257,2,1
6014,9,919,5,2
6015,9,239,3,2
6016,9,394,3,3
6017,9,153,1,0
6018,9,997,3,1
6019,9,613,3,0
6020,9,393,3,2
6021,9,657,4,3
6022,9,204,4,0
6023,9,674,1,1
6024,9,303,4,2
6025,9,819,3,2
6026,9,111,1,0
6027,9,82,5,1
6028,9,523,2,0
6029,9,862,5,0
6030,9,820,4,2
6031,9,41,4,1
6032,9,696,2,1
6033,9,484,2,2
6034,9,979,1,0
6035,9,855,4,3
6036,9,688,5,1
6037,9,911,3,0
6038,9,419,1,1
6039,9,535,3,1
6040,9,993,4,1
6041,9,954,3,3
6042,9,177,5,4
6043,9,404,2,1
6044,9,616,4,0
6045,9,114,1,0
6046,9,817,4,0
6047,9,858,2,1
6048,9,366,2,1
6049,9,358,2,1
6050,9,365,2,0
6051,9,92,4,3
6052,9,737,3,0
6053,9,883,3,3
6054,9,96,3,3
6055,9,433,2,1
6056,9,700,3,3
6057,9,491,4,2
6058,9,719,1,0
6059,9,745,3,3
6060,9,276,4,1
6061,9,267,1,0
6062,9,920,3,0
6063,9,107,2,1
6064,9,312,4,1
6065,9,477,1,1
6066,9,478,5,5
6067,9,849,4,1
6068,9,856,2,1
6069,9,347,5,3
6070,9,639,2,0
6071,9,974,1,1
6072,9,33,5,1
6073,9,713,1,0
6074,9,783,4,1
6075,9,598,4,1
6076,9,58,2,0
6077,9,428,1,0
6078,9,139,5,0
6079,9,286,3,3
6080,9,574,1,0
6081,9,327,1,1
6082,9,294,4,2
6083,9,830,1,1
6084,9,969,2,2
6085,9,913,1,1
6086,9,524,5,3
6087,9,660,1,1
6088,9,886,3,3
6089,9,12,1,0
6090,9,561,4,2
6091,9,122,1,1
6092,9,379,4,4
6093,9,686,1,1
6094,9,210,1,0
6095,9,638,1,0
6096,9,515,4,4
6097,9,311,1,1
6098,9,770,3,1
6099,9,942,4,4
6100,9,992,5,5
6101,9,828,2,1
6102,9,710,2,1
6103,9,373,2,1
6104,9,279,1,0
6105,9,606,5,5
6106,9,230,2,2
6107,9,466,4,1
6108,9,194,3,0
6109,9,349,4,4
6110,9,271,5,2
6111,9,54,2,0
6112,9,110,2,2
6113,9,50,5,4
6114,9,409,4,1
6115,9,640,5,0
6116,9,306,1,1
6117,9,956,1,1
6118,9,30,1,1
6119,9,560,1,0
6120,9,678,3,0
6121,9,66,5,3
6122,9,299,5,4
6123,9,179,3,0
6124,9,531,4,3
6125,9,665,2,1
6126,9,564,1,0
6127,9,424,5,5
6128,9,753,1,1
6129,9,888,1,0
6130,9,667,3,3
6131,9,648,3,1
6132,9,117,5,4
6133,9,71,1,1
6134,9,671,3,2
6135,9,903,2,2
6136,9,450,2,0
6137,9,488,3,2
6138,9,556,4,3
6139,9,623,5,5
6140,9,848,4,3
6141,9,567,4,1
6142,9,733,4,2
6143,9,675,2,1
6144,9,689,1,0
6145,9,644,2,0
6146,9,995,2,2
6147,9,899,4,4
6148,9,627,1,0
6149,9,232,1,0
6150,9,879,2,0
6151,9,823,1,0
6152,9,184,4,4
6153,9,440,3,0
6154,9,261,2,0
6155,9,966,2,2
6156,9,749,4,3
6157,9,363,3,2
6158,9,242,2,0
6159,9,594,1,1
6160,9,395,5,1
6161,9,584,1,1
6162,9,590,4,0
6163,9,326,1,1
6164,9,496,2,2
6165,9,197,3,2
6166,9,607,2,1
6167,9,636,4,1
6168,9,160,2,1
6169,9,168,5,1
6170,9,406,2,1
6171,9,840,3,1
6172,9,662,4,0
6173,9,21,4,0
6174,9,632,2,0
6175,9,304,1,0
6176,9,331,4,0
6177,9,155,3,1
6178,9,246,4,2
6179,9,854,3,2
6180,9,836,2,1
6181,9,656,1,1
6182,9,148,2,1
6183,9,525,1,1
6184,9,740,4,3
6185,9,60,3,3
6186,9,963,5,4
6187,9,224,5,5
6188,9,2,3,0
6189,9,343,4,4
6190,9,708,4,3
6191,9,456,5,5
6192,9,166,2,2
6193,9,507,3,3
6194,9,251,5,3
6195,9,241,2,2
6196,9,172,2,1
6197,9,769,1,1
6198,9,549,5,1
6199,9,821,3,3
6200,9,245,4,3
6201,9,161,5,2
6202,9,10,2,1
6203,9,140,5,2
6204,9,846,4,3
6205,9,272,5,4
6206,9,758,1,1
6207,9,98,3,0
6208,9,278,1,0
6209,9,479,4,1
6210,9,646,2,2
6211,9,514,1,0
6212,9,152,1,0
6213,9,521,2,2
6214,9,775,5,5
6215,9,691,4,2
6216,9,826,3,2
6217,9,864,2,0
6218,9,928,1,1
6219,9,901,1,1
6220,9,295,2,0
6221,9,355,4,1
6222,9,227,4,1
6223,9,620,1,0
6224,9,389,2,1
6225,9,6,5,1
6226,9,793,5,3
6227,9,157,4,2
6228,9,825,1,0
6229,9,72,1,1
6230,9,472,1,1
6231,9,339,2,2
6232,9,967,1,1
6233,9,772,2,0
6234,9,313,3,3
6235,9,685,3,1
6236,9,568,2,0
6237,9,572,1,1
6238,9,806,4,3
6239,9,449,3,3
6240,9,857,1,1
6241,9,471,5,1
6242,9,127,3,1
6243,9,907,3,2
6244,9,214,1,0
6245,9,236,2,1
6246,9,90,3,0
6247,9,381,4,4
6248,9,235,4,3
6249,9,498,1,0
6250,9,463,5,0
6251,9,892,2,0
6252,9,318,5,5
6253,9,196,5,0
6254,9,747,4,4
6255,9,943,2,2
6256,9,344,4,1
6257,9,801,5,4
6258,9,5,2,1
6259,9,666,2,2
6260,9,234,1,1
6261,9,221,2,1
6262,9,411,2,0
6263,9,268,4,4
6264,9,629,4,3
6265,9,626,1,1
6266,9,724,2,0
6267,9,881,4,4
6268,9,975,5,3
6269,9,95,2,2
6270,9,48,1,0
6271,9,109,1,0
6272,9,421,2,1
6273,9,3,3,0
6274,9,183,5,2
6275,9,527,4,0
6276,9,614,2,2
6277,9,994,1,1
6278,9,85,4,2
6279,9,145,2,1
6280,9,138,5,0
6281,9,935,2,2
6282,9,841,3,2
6283,9,812,1,0
6284,9,571,3,2
6285,9,448,1,1
6286,9,519,3,1
6287,9,193,2,1
6288,9,898,1,1
6289,9,212,1,1
6290,9,101,5,4
6291,9,195,3,2
6292,9,909,1,0
6293,9,192,3,0
6294,9,412,4,0
6295,9,987,3,3
6296,9,585,3,1
6297,9,537,3,1
6298,9,991,1,1
6299,9,434,2,1
6300,9,181,1,0
6301,9,631,4,2
6302,9,485,1,1
6303,9,630,4,3
6304,9,504,4,1
6305,9,357,4,3
6306,9,494,4,0
6307,9,247,2,1
6308,9,959,4,4
6309,9,932,5,1
6310,9,438,3,3
6311,9,489,4,4
6312,9,827,5,3
6313,9,605,2,0
6314,9,320,1,0
6315,9,356,1,1
6316,9,280,3,2
6317,9,663,3,2
6318,9,35,5,2
6319,9,714,3,2
6320,9,329,4,1
6321,9,506,4,1
6322,9,807,1,0
6323,9,402,1,0
6324,9,266,5,3
6325,9,880,2,1
6326,9,599,5,2
6327,9,112,4,2
6328,9,624,3,0
6329,9,103,5,0
6330,9,325,2,2
6331,9,818,3,2
6332,9,359,1,1
6333,9,480,5,2
6334,9,158,5,1
6335,9,989,3,1
6336,9,676,5,4
6337,10,379,4,1
6338,10,7,4,1
6339,10,170,5,4
6340,10,785,1,0
6341,10,588,3,2
6342,10,340,2,1
6343,10,187,3,0
6344,10,148,5,1
6345,10,792,3,0
6346,10,118,2,1
6347,10,75,1,0
6348,10,43,3,0
6349,10,651,1,0
6350,10,210,1,0
6351,10,806,3,2
6352,10,212,3,1
6353,10,416,5,1
6354,10,117,1,1
6355,10,89,1,0
6356,10,541,5,1
6357,10,94,4,3
6358,10,688,3,0
6359,10,800,1,1
6360,10,442,2,1
6361,10,392,3,2
6362,10,901,3,2
6363,10,524,4,3
6364,10,749,1,1
6365,10,932,4,1
6366,10,833,5,0
6367,10,141,2,1
6368,10,230,4,2
6369,10,656,3,0
6370,10,868,2,1
6371,10,81,3,3
6372,10,241,2,2
6373,10,281,3,2
6374,10,492,4,3
6375,10,307,5,2
6376,10,67,4,0
6377,10,213,2,0
6378,10,543,5,4
6379,10,460,2,2
6380,10,565,4,3
6381,10,724,2,1
6382,10,665,4,2
6383,10,873,5,4
6384,10,486,2,1
6385,10,828,2,0
6386,10,790,2,0
6387,10,847,5,4
6388,10,552,3,3
6389,10,278,5,0
6390,10,991,5,2
6391,10,95,3,0
6392,10,1,1,0
6393,10,190,4,1
6394,10,689,4,0
6395,10,235,3,2
6396,10,239,2,1
6397,10,851,3,1
6398,10,912,5,0
6399,10,590,2,0
6400,10,808,4,0
6401,10,831,3,2
6402,10,561,2,0
6403,10,992,5,3
6404,10,380,3,3
6405,10,388,1,1
6406,10,711,3,1
6407,10,859,4,3
6408,10,352,5,4
6409,10,131,1,1
6410,10,741,3,0
6411,10,957,4,0
6412,10,452,2,2
6413,10,248,4,4
6414,10,586,4,1
6415,10,759,4,2
6416,10,214,5,0
6417,10,51,5,0
6418,10,531,5,0
6419,10,451,4,0
6420,10,227,5,4
6421,10,627,2,0
6422,10,997,4,4
6423,10,518,5,0
6424,10,505,5,2
6425,10,385,1,0
6426,10,15,3,2
6427,10,445,4,2
6428,10,182,4,3
6429,10,536,2,2
6430,10,417,4,4
6431,10,72,5,1
6432,10,320,3,1
6433,10,491,5,4
6434,10,639,3,2
6435,10,288,3,2
6436,10,670,5,3
6437,10,789,5,2
6438,10,579,3,3
6439,10,671,5,5
